"source_name","source_url","evidence_date","evidence_status","category_level_1","category_level_2","category_level_3","component_type","product_name_original","variant_name_original","size_mm","price_visible","currency","unit_type","image_local_path_or_cache_folder","image_mapping_status","material_or_color","product_attributes","compatible_bead_sizes","orientation_mode","notes","production_ready"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","银曜石小星星","12.4mm","12.4","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水蝴蝶","10mm","10","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","柠檬晶玫瑰花","20mm","20","40","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","金曜石貔貅","26mm","26","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","金曜石醒狮","15mm","15","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","银曜石貔貅","27mm","27","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水爱心蝴蝶结小号","14.6mm","14.6","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白玛瑙兔子","16.2mm","16.2","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水星星","15.8mm","15.8","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","柠檬晶蝴蝶结","17.6mm","17.6","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","醒狮","14.4mm","14.4","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","紫水晶方糖雕刻件","15.5mm","15.5","30","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","粉水晶扎基拉姆方牌","15.8mm","15.8","28","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","紫水晶扎基拉姆方牌","15.8mm","15.8","28","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","蝴蝶结白水晶","18mm","18","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水晶扎基拉姆方牌","15.8mm","15.8","28","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","玫瑰花粉水晶","15mm","15","30","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","银曜石回纹珠大","17.6mm","17.6","12","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","黄水晶五角星","14.3mm","14.3","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","黄水晶醒狮","12mm","12","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白月光貔貅","15mm","15","35","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","圆柱形紫水晶度母","15mm","15","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水晶元宝狐","16.5mm","16.5","22","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","carved-piece","","decor","白水晶趴趴狐","17mm","17","25","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","红胶花方糖","12mm","12","18","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","压电白水晶扁圆珠","17.7mm","17.7","10","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白水晶随形大","12mm","12","8","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白水晶随形小","11.7mm","11.7","7","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","小号翡翠桶珠","12.5mm","12.5","10","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","和田玉老型珠","7mm","7","4","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","茶水晶随形","15.2mm","15.2","10","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白玉老型珠桶珠","7.2mm","7.2","2","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","天然方解石圆柱","10.5mm","10.5","3","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","大号幽灵方糖","13mm","13","18","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","幽灵方糖12mm","12.8mm","12.8","25","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","天然白水晶切面珠","11mm","11","7","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","小号梅尔卡巴","11mm","11","6","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白水晶切面珠","10.5mm","10.5","6","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白水晶随形（大）-长方","16mm","16","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","白阿塞切角珠","9.5mm","9.5","5","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","薰衣草紫水方糖","10mm","10","12","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","柠檬精随形","14.5mm","14.5","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","粉水晶随形小","14.2mm","14.2","8","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","粉晶随形","15mm","15","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","葡萄石随形小","22mm","22","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","樱花玛瑙随形大","21mm","21","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","黑金超随形深","17.6mm","17.6","20","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","随形水晶","","bead","黑金超随形浅","19.4mm","19.4","18","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","粉水晶跑环","4mm","4","10","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","紫水晶跑环","4mm","4","10","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","白水晶跑环","4mm","4","10","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","金发晶跑环","4mm","4","15","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","深红玛瑙跑环","4mm","4","8","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","珠珠彩虹跑环","4mm","4","3","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","金色蝴蝶结珠珠跑环","4mm","4","6","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","黑曜石跑环","4mm","4","6","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","青金石跑环","4mm","4","5","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","白贝跑环","4mm","4","4","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","海蓝宝跑环","4mm","4","15","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","石榴石跑环","4mm","4","5","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","灰月光跑环","4mm","4","5","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","彩兔毛跑环","4mm","4","7","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","葡萄石跑环","4mm","4","4","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","翡翠跑环","4.5mm","4.5","8","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","跑环","","spacer","龙凤圆环-金色","3mm","3","3","CNY","","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","紫水晶双尖","10.2mm","10.2","30","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","闪灵双尖","8mm","8","9","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","黑金超双尖深","10.8mm","10.8","30","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","闪灵双尖随形（黑多）-大","11.5mm","11.5","15","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","红胶花双尖","9mm","9","25","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","奶白晶双尖","9mm","9","18","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","黑金超双尖浅","11.4mm","11.4","35","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","双尖水晶","","bead","粉晶双尖","9mm","9","18","CNY","single-bead","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","奶白晶方糖","12mm","12","14","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","海蓝宝kt猫魔盒","12.5mm","12.5","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","海蓝宝心形魔盒","15.4mm","15.4","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水爱心","17mm","17","35","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白水晶64切面半成品珠子8MM","8.3mm","8.3","4","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","银曜石爱心","16mm","16","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","深紫水双尖大","9.65mm","9.65","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水晶随形","16mm","16","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","柠檬晶方糖","12.1mm","12.1","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","银曜石貔貅","15mm","15","12","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","金太阳爱心魔盒","11mm","11","12","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","草莓晶爱心","16.8mm","16.8","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","草莓晶貔貅","13mm","13","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫玉雕刻件","21mm","21","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白玛瑙葫芦","19.5mm","19.5","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","旋转海蓝宝魔盒2","12.9mm","12.9","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","蓝晶爱心魔盒","15.4mm","15.4","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白水晶小王子","23.6mm","23.6","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白水晶玫瑰花","17.1mm","17.1","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","粉色佛公","17mm","17","12","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","蓝晶石魔盒","13.3mm","13.3","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","炫彩莫桑钻如意锁","15.1mm","15.1","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","绿色莫桑钻如意锁","15.3mm","15.3","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","四季幽灵魔盒","23mm","23","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","圆形海蓝宝魔盒","14.4mm","14.4","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水晶魔盒","14.8mm","14.8","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水晶双耳魔盒","26.6mm","26.6","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","绿玉髓魔盒","20mm","20","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","金鱼花珀魔盒","11.6mm","11.6","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","黄水晶魔盒","16.5mm","16.5","18","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","黑色月亮魔盒","18.1mm","18.1","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水晶花朵魔盒","17.1mm","17.1","30","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","紫水晶貔貅双耳魔盒","21.6mm","21.6","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","蝴蝶花珀魔盒","12.2mm","12.2","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","粉锂云母魔盒","17.6mm","17.6","20","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白玛瑙魔盒","20.1mm","20.1","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
"记珠","#小程序://记珠/eF6cF6jK1Ibdvpp","2026-07-13","verified-public","配件","水晶魔盒","","decor","白色方形魔盒","16.3mm","16.3","15","CNY","single-item","","not-downloaded","unspecified","","","none","公开单件价；详情材质/属性待逐项采集","no"
