"source_name","source_url","evidence_date","evidence_status","category_level_1","category_level_2","category_level_3","component_type","product_name_original","variant_name_original","size_mm","price_visible","currency","unit_type","image_local_path_or_cache_folder","image_mapping_status","material_or_color","product_attributes","compatible_bead_sizes","orientation_mode","notes","production_ready"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","法棍巨有钳(沙金)","14mm","14","25.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","隔片","8mm","8","2.50","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","隔片","8mm","8","2.50","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","桂花","6mm","6","2.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","蝴蝶","10mm","10","6.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","锆石隔片","6mm","6","10.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。 卡片标示“已售罄”，仍保留公开价格。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","锆石隔片","6mm","6","4.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","蝴蝶","10mm","10","6.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","五瓣花","9mm","9","15.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","五瓣花","8mm","8","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","花丝球","8mm","8","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","双层隔珠","8mm","8","14.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","双层隔珠","8mm","8","14.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","花丝球","8mm","8","6.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","锆石隔片","8mm","8","5.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","银珠(s925)","3mm","3","5.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","圆珠(钛钢)","3mm","3","1.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","银珠(s925)","6mm","6","24.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","银珠(s925)","8mm","8","48.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","圆珠(钛钢)","6mm","6","2.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","圆珠(钛钢)","8mm","8","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","葫芦链","55mm","55","15.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","葫芦链","55mm","55","15.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","蝴蝶","10mm","10","6.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","流苏","2mm","2","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","雪花","10mm","10","10.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","蝴蝶结","10mm","10","18.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","爱心","10mm","10","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","星星","10mm","10","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","流苏","2mm","2","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","鱼尾","10mm","10","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","月亮","10mm","10","9.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","月亮","10mm","10","9.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","隔片","6mm","6","2.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","隔片","6mm","6","2.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","缠绕隔珠","9mm","9","5.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","天珠","19mm","19","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","凯尔特结","6.5mm","6.5","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","十字架","12mm","12","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","十字长款","11mm","11","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","招财葫芦","6mm","6","20.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","转经筒","10mm","10","18.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","转经筒","10mm","10","18.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","铃兰","10mm","10","12.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","图腾隔珠","8mm","8","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","延长链","25mm","25","8.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","莲花沙金(沙金)","12mm","12","15.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","小胖福(沙金)","8mm","8","20.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","桃花(沙金)","9mm","9","20.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","花丝葫芦(沙金)","11.3mm","11.3","20.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","鼠狗猪守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","牛虎守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","兔守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","龙蛇守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","马守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","羊猴守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","鸡守护神(沙金)","12.3mm","12.3","16.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","福字","5mm","5","5.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","钱币","5mm","5","10.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","花托金色","6mm","6","3.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","白水晶三通","10mm","10","68.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","琉璃三通","14mm","14","68.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","白水晶跑环","6mm","6","15.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","粉水晶跑环","6mm","6","24.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","紫水晶跑环","6mm","6","30.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","粉水晶跑环","6mm","6","24.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
"珠了个珠","#小程序://珠了个珠/j4zsMN0DmoU7ZZu","2026-07-14","verified-public","配饰","全部配饰","","accessory","海蓝宝跑环","6mm","6","30.00","CNY","single-item","微信桌面端小程序“珠了个珠”全部配饰面板（2026-07-14；筛选结果131，卡片公开可见）","ui-text-evidence","","","","","微信桌面端小程序当前“全部配饰”可见卡片；名称、尺寸、单价由文本层核验；未进入细分类详情。","no"
